"URI","name","definition","svgImage"
"https://data.crow.nl/imv-standaard-platen/def/B06OB401fs","B06OB401fs","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B6 verleen voorrang, daaronder een wit onderbord waarin het aantal meters tussen het verkeersbord en de plek waar de verkeersmaatregel geldt staat.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B06_F_OB401-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zbhs","E09zbhs","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, daaronder een afbeelding van een voertuig dat wordt weggesleept, daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH_SLEEP-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0570","A0570","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_070-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0470fs","A0470fs","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_070_F-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0290","A0290","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 90 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_090-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D103","D103","Een wit achtergrondschild met een rode rand, erop een icoon van een bromfiets en een pijl naar rechtsonder.",""
"https://data.crow.nl/imv-standaard-platen/def/A0160zbh","A0160zbh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een A1 snelheidsbord voor 60 km/h en de tekst Herhaling","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C21-54","C21-54","Een rond verkeersbord met een rood achtergrondschild met daarop een C21 bord gesloten voor voertuigen en samenstellen van voertuigen, waarvan de totaalmassa of de som van de aslasten hoger is dan 5,4 ton.",""
"https://data.crow.nl/imv-standaard-platen/def/E10zbklem","E10zbklem","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, en daaronder een afbeelding van een voertuig met een wielklem.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZB_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/C22azb","C22azb","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en daaronder een C22a verkeersbord 	gesloten voor personen- en bedrijfsauto’s, vrachtauto’s of bussen met een dieselmotor vanwege milieuzone.",""
"https://data.crow.nl/imv-standaard-platen/def/G05A0115ze","G05A0115ze","Een rechthoekig verkeersbord met een wit achtergrondschild en bord G5, erf, de aanduiding einde zone en snelheidsbord A1, 15 km/h.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05_ZE_015-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/H02b","H02b","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord H2, einde bebouwde kom, afmeting conform bijlage B1 uit de NEN3381:2020 bord met 2 regels voor de plaatsnaam en de gemeentenaam.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_H02_B-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08-vrouw","E08-vrouw","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor vrouwen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08P-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08-scooter","E08-scooter","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor scooters.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08R-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/D105","D105","Een fysieke plaat met twee witte achtergrondschilden met een rode rand, links met een bromfiets met een pijl naar linksonder, en rechts met een fiets met een pijl naar rechtsonder.",""
"https://data.crow.nl/imv-standaard-platen/def/A0550","A0550","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_050-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0260","A0260","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_060-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08a-kampeerwagen","E08a-kampeerwagen","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E8a Parkeergelegenheid alleen bestemd voor kampeerwagens.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08A-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E01zbh","E01zbh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E1 bord Parkeerverbod en de tekst Herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E01_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E03zh","E03zh","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst Zone, een E3 bord Verbod fietsen en bromfietsen te plaatsen en de tekst Herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E03_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A0540","A0540","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 40 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_040-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E08c-electrisch","E08c-electrisch","en vierkant verkeersbord met een blauw achtergrondschild met daarop bord E8c Parkeergelegenheid alleen bestemd voor het opladen van elektrische voertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08C-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E09zbh","E09zbh","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, en daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/J16Tf","J16Tf","Geel achtergrondschild met daarop een J16 verkeersbord.",""
"https://data.crow.nl/imv-standaard-platen/def/E09zbhklem","E09zbhklem","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, daaronder een afbeelding van een voertuig met een wielklem, daaronder de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZH_KLEM-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/A02100","A02100","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 100 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_100-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E10zhs","E10zhs","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, een afbeelding van een auto die wordt weggesleept en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZH_SLEEP-SO.svg"
"https://data.crow.nl/imv-standaard-platen/def/E105","E105","",""
"https://data.crow.nl/imv-standaard-platen/def/E103","E103","Een blauw bord met daarop een icoon van een hand die een munt in een automaat gooit, met daarbij een tekst met tijden waarop betaald parkeren geldt.",""
"https://data.crow.nl/imv-standaard-platen/def/OB02","OB02","Een rechthoekig verkeersbord met een wit achtergrondschild en daarop een icoon van een fiets.",""
