"fysiekePlaatUri","fysiekePlaatNameNL","fysiekePlaatNameEN","fysiekePlaatDefinition","svg","parentFysiekePlaatUri","parentFysiekePlaatNaam"
"https://data.crow.nl/imv-standaard-platen/def/47168deb-7f9f-4084-94c6-3422d63ca72f","E08o","E08o","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor arts.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08O-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/07345581-138a-4d68-bf2b-30aa362dcaec","A04-040-F","A04-040-F","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_040_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0049ee6e-797e-410b-bc75-c3aa282d1d88","A01-010","A01-010","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 10 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_010-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/42ec5486-9548-47b9-8b64-3080361a3cda","C16","C16","Een rond verkeersbord met een rood achtergrondschild met daarop een C16 bord Gesloten voor voetgangers.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C16-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/db9f7986-80bf-4f96-91b9-9aab8bdef348","E13","E13","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord E13, carpoolplaats.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E13-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/19819e06-a2bd-4898-b216-b1e35d00aecd","G05","G05","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord G5, erf.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G05-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/158d1200-add4-45a6-b807-a6c7a2b79bc9","A01-130-S","A01-130-S","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/597ba962-fbf9-4af8-9751-1638897fbfd6","E10-ZH-Klem","E10-ZH-Clamp","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E10  zone parkeerschijf met de maximale parkeertijd, een afbeelding van een voertuig met een wielklem en de tekst herhaling.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E10_ZH_KLEM-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/5939f24a-7094-4c32-b208-3556c9cb1cc3","A01-120-S-TIJD","A01-120-S-TIME","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 120 km/h en een ruimte voor het invullen van de tijden waarop deze snelheid geldig is.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_120_S_TIJD-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/026e6b53-6b62-4bc0-a5e1-a6cb350e3960","A02-070","A02-070","Een rond verkeersbord met een wit achtergrondschild met daarop een A2 einde snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A02_070-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/91b5e5a9-8faf-4fe3-99f2-e440da4800fb","G06","G06","Een rechthoekig verkeersbord met een blauw achtergrondschild en daarop bord G6, einde erf.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G06-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/84efc174-1066-44c6-8c9a-804b12135e7f","E04","E04","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E4 Parkeergelegenheid.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E04-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/22ed5b90-d72a-4f35-ba3a-43fefdd76b46","A04-060-F","A04-060-F","Een rechthoekig verkeersbord met een geel achtergrondschild met daarop een A4  snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_060_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ff24e238-bf26-4359-9554-b9ddabf44952","E03-ZE","E03-ZE","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E3 bord Verbod fietsen en bromfietsen te plaatsen en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E03_ZE-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9098016d-af8d-42f1-b2e7-8c35ec019ca8","E08h","E08h","Een vierkant verkeersbord met een blauw achtergrondschild met daarop een bord Parkeren voor bromfietsen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08H-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f9c0598b-0a62-420b-8495-9364ad6cf12b","E02","E02","Een rond verkeersbord met een rood achtergrondschild met daarop een E2 bord Verbod stil te staan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E02-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a7ae0125-98ac-429b-98c5-6a82e46a0026","D05-L","D05-L","Een rond verkeersbord met een blauw achtergrondschild met daarop een D5 bord verplicht linksaf slaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D05_L-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f91f8de9-9397-48f9-8279-7b38e935a167","C22A3","C22A3","Een vierkant verkeersbord met een wit achtergrondschild  met daarop het onderbord 3 bij bord C22a: milieuzone toegankelijk voor personen- en bedrijfsauto’s emissieklasse 5 en 6.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C22_A3-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d9061f90-c548-41f4-865f-6ab4701e67be","J12","J12","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J12, overweg met enkel spoor.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J12-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/130a2c84-b6c9-4d72-b990-789d5e4e6f82","J32","J32","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J32, verkeerslichten.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J32-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/13d0781c-183a-4c6f-bb4e-0738eaddc2cf","B07-F-OB401","B07-F-OB401","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B7stoppen en voorrang verlenen, daaronder een wit onderbord waarin het aantal meters tussen het verkeersbord en de plek waar de verkeersmaatregel geldt staat.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B07_F_OB401-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/b8f0b28f-65fe-4899-b008-12c7cb9a8c17","C12-ZB","C12-ZB","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C12 bord Gesloten voor alle motorvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C12_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/aefdc8f0-0d90-4238-bb0a-ff0fca4e5565","J14","J14","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J14, tram(kruising).","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J14-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/98ff2260-f285-40d2-8693-96aa84c260d6","A05-050","A05-050","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_050-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/1650cc54-98cb-4094-8b9b-434de9b936d5","C02","C02","Een rond verkeersbord met een rood achtergrondschild met daarop een C2 bord eenrichtingweg,
in deze richting
gesloten.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C02-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/28eb33e1-dcb1-4f77-863b-65e400460511","A04-040","A04-040","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A4  snelheidsbord voor 40 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A04_040-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/03f547c7-7703-4ec3-8f37-dbf6e30b2dc1","F04","F04","Een rond verkeersbord met een wit achtergrondschild en daarop bord F4, einde verbod voor vrachtauto's om motorvoertuigen in te halen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F04-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/b8b1ddac-07b7-4675-893c-a0db0637e2e0","A01-100","A01-100","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 100 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_100-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/3ebd5db4-ede5-49e9-873a-89df4eb19513","J02","J02","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J2, bocht naar rechts.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J02-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/9aa9e98b-c026-4c6c-abdb-87b6329dfd91","A01-050-S","A01-050-S","Een vierkant verkeersbord met een zwart achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050_S-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/38cc8108-f5e6-4411-9e6f-db7c85d038c7","E09-ZE","E09-ZE","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig E9 bord Parkeren voor vergunninghouders en de aanduiding Zone Einde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZE-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/063cb9c8-0f92-4ab7-9f00-a10079b7c4be","E09-ZB-Klem","E09-ZB-Clamp","Een rechthoekig wit verkeersbord met daarop de aanduiding Zone en bord E9 Parkeergelegenheid alleen bestemd voor vergunninghouders, en daaronder een afbeelding van een voertuig met een wielklem.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E09_ZB_KLEM-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/883e97de-c20e-4d0d-a389-2b3a23a80363","A01-060-F","A01-060-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 60 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_060_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/47fd2c9d-bd2a-471f-94fe-cb4e7bc491bb","C06-ZB","C06-ZB","Een vierkant verkeersbord met een wit achtergrondschild met daarop de tekst zone en een C6 verkeersbord verboden voor auto's.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C06_ZB-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/f50223de-2641-461e-a7c7-34982720c55d","A01-015","A01-015","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 15 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_015-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/5a28605f-cf6b-41d1-8491-c3c0463fd5f9","A01-070-F","A01-070-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 70 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_070_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/6578a289-2ff4-445a-aa7e-2d4fe8d8d5f5","C14","C14","Een rond verkeersbord met een rood achtergrondschild met daarop een C14 bord Gesloten voor alle motorvoertuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C14-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/701a56bd-e814-4a40-94e2-c26f05a55884","D06-L","D06-L","Een rond verkeersbord met een blauw achtergrondschild met daarop een D6 bord verplicht linksaf slaan of rechtdoorgaan.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_D06_L-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/93d255d7-2b22-4034-b5c0-3dbb8a8e70f1","G07","G07","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G7, voetpad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/c091f3fa-687f-4fe5-96e2-2426479a5b87","E03","E03","Een rond verkeersbord met een rood achtergrondschild met daarop een E3 bord Verbod fietsen en bromfietsen te plaatsen
 .","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E03-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/ac3af02e-7924-4551-9ae7-5a42098b2711","J23","J23","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J23, voetgangers.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J23-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/88b36074-9702-4fb3-8650-e60555c91665","E08b","E08b","Een vierkant verkeersbord met een blauw achtergrondschild met daarop bord E8b Parkeergelegenheid voor het parkeren met twee wielen op het trottoir
 .","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_E08B-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/0c2291ef-bd3b-41d5-a957-9e1f6659bced","J31","J31","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J31, zijwind.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J31-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/84610dda-8bf2-4b9e-95f1-b31f1532240d","F07","F07","Een rond verkeersbord met een rood achtergrondschild en daarop bord F7, keerverbod.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_F07-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7b6b971c-69b5-4c71-bf99-6040c2453539","J29","J29","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J29, tegenliggers.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J29-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7e5aee49-5a83-43b7-805c-64dc64f8ec7b","A05-030","A05-030","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 30 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_030-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/dc740a1b-4af1-4126-afd8-a6d520bea30b","J03","J03","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J3, bocht naar links.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J03-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/b7cfa989-8b6c-4772-ae87-d07315b1caa8","G12","G12","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G12, einde verplicht fietspad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G12-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/2247a24f-d35f-4946-8639-93fdd67b5a45","B04","B04","Een driehoekig bord met een rood achtergrondschild met daarop verkeersbord B4 voorrangskruising van links.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B04-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/20acecd3-31f1-42a2-9eca-fbe92b2c227c","J26","J26","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J26, kade of rivieroever.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J26-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/895b8b48-b961-4eb5-9cdd-49e30bcab5c6","G10","G10","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G10, einde ruiterpad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G10-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
